¥éËRow_Number,UserID_anon,EventID_anon,SessionID_anon,Module,ProblemID,AttemptAtProblem,Result,Skill_0001,Skill_0002,Skill_0003,Skill_0004,Skill_0005,Skill_0006,Skill_0007,Skill_0008
184,1000002,2014990,3000246,Beginning Algebra,alg_volume_lbdq1_i1,1,INCORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
185,1000002,2006862,3000246,Beginning Algebra,alg_volume_lbdq1_i1,2,INCORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
186,1000002,2013710,3000246,Beginning Algebra,alg_volume_lbdq1_i1,3,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
187,1000002,2007475,3000246,Beginning Algebra,alg_volume_lbdq2_i1,1,INCORRECT,measurements_area_substitute, , , , , , , 
188,1000002,2019144,3000246,Beginning Algebra,alg_volume_lbdq2_i1,2,CORRECT,measurements_area_substitute, , , , , , , 
189,1000002,2010438,3000246,Beginning Algebra,alg_volume_lbdq3_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
190,1000002,2009249,3000246,Beginning Algebra,alg_area_lbd2q1_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
191,1000002,2006872,3000246,Beginning Algebra,alg_area_lbd2q2_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
192,1000002,2008896,3000246,Beginning Algebra,alg_ohm_lbdq1_i1,1,INCORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
193,1000002,2019499,3000246,Beginning Algebra,alg_ohm_lbdq1_i1,2,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
194,1000002,2004690,3000246,Beginning Algebra,alg_ohm_lbdq1_i1,3,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
195,1000002,2008721,3000246,Beginning Algebra,alg_ohm_digtq1_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules,measurements_area_substitute, , , , , 
196,1000002,2017463,3000246,Beginning Algebra,alg_ohm_digtq2_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules,measurements_area_substitute, , , , , 
197,1000002,2012006,3000246,Beginning Algebra,alg_ohm_digtq3_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules,measurements_area_substitute, , , , , 
198,1000002,2016359,3000246,Beginning Algebra,alg_ohm_digtq4_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules,measurements_area_substitute, , , , , 
199,1000002,2017054,3000246,Beginning Algebra,alg_ohm_resist_lbdq1_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
200,1000003,2004717,3000110,Measuring Systems,measurement_length_lbdq1_i1,1,INCORRECT,measurements_tools_distance, , , , , , , 
201,1000003,2003300,3000110,Measuring Systems,measurement_length_lbdq1_i1,2,CORRECT,measurements_tools_distance, , , , , , , 
202,1000003,2007278,3000110,Measuring Systems,measurement_weight_lbdq2_i1,1,INCORRECT,measurements_identify_un_weight, , , , , , , 
203,1000003,2000385,3000110,Measuring Systems,measurement_weight_lbdq2_i1,2,INCORRECT,measurements_identify_un_weight, , , , , , , 
204,1000003,2019460,3000110,Measuring Systems,measurement_weight_lbdq2_i1,3,CORRECT,measurements_identify_un_weight, , , , , , , 
205,1000003,2006562,3000110,Measuring Systems,measurement_weight_lbdq1_i1,1,CORRECT,measurements_tools_weight, , , , , , , 
206,1000003,2006736,3000110,Measuring Systems,measurement_temp_lbdq1_i1,1,CORRECT,measurements_tools_temperature, , , , , , , 
207,1000003,2014534,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_scale,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
208,1000003,2015657,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_pounds,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
209,1000003,2004393,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_thermo,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
210,1000003,2006941,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_Faren,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
211,1000003,2017064,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_clock,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
212,1000003,2020050,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_hrs,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
213,1000003,2003096,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_thermo,2,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
214,1000003,2009734,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_Faren,2,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
215,1000003,2006141,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_scale,2,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
216,1000003,2010975,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_feet,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
217,1000003,2004634,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_pounds,2,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
218,1000003,2019803,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_yard_stick,1,CORRECT,measurements_identify_un_distance,measurements_identify_un_temperature,measurements_identify_un_time,measurements_identify_un_weight,measurements_tools_distance,measurements_tools_temperature,measurements_tools_time,measurements_tools_weight
219,1000003,2004602,3000110,Measuring Systems,dynadrop_assessment_tools_unitsq1_feet,2,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
220,1000003,2020420,3000135,Measuring Systems,measurement_perimeter_lbdq2_i1,1,INCORRECT,measurements_area_perimeter, , , , , , , 
221,1000003,2010820,3000135,Measuring Systems,measurement_perimeter_lbdq2_i1,2,CORRECT,measurements_area_perimeter, , , , , , , 
222,1000003,2008324,3000135,Measuring Systems,measurement_area_digtq1_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
223,1000003,2019858,3000135,Measuring Systems,measurement_area_digtq3_i1,1,INCORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
224,1000003,2009838,3000135,Measuring Systems,measurement_area_digtq3_i1,2,CORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
225,1000004,2014035,3000051,Arithmetic Part I,arithmetic_terms_digtq1_i1,1,CORRECT,terminology_digits_digits, , , , , , , 
226,1000004,2002290,3000051,Arithmetic Part I,arithmetic_terms_digtq2_i1,1,CORRECT,terminology_digits_integers, , , , , , , 
227,1000004,2010234,3000051,Arithmetic Part I,arithmetic_terms_digtq3_i1,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
228,1000004,2010357,3000051,Arithmetic Part I,arithmetic_terms_digtq3_i1,2,CORRECT,terminology_express_identify_place_value, , , , , , , 
229,1000004,2014616,3000051,Arithmetic Part I,arithmetic_terms_digtq4_i1,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
230,1000004,2003851,3000051,Arithmetic Part I,arithmetic_terms_digtq4_i1,2,INCORRECT,terminology_express_identify_place_value, , , , , , , 
231,1000004,2018355,3000051,Arithmetic Part I,arithmetic_terms_digtq4_i1,3,INCORRECT,terminology_express_identify_place_value, , , , , , , 
232,1000004,2016290,3000051,Arithmetic Part I,arithmetic_terms_digtq4_i1,4,CORRECT,terminology_express_identify_place_value, , , , , , , 
233,1000004,2006287,3000051,Arithmetic Part I,arithmetic_terms_digtq5_i1,1,INCORRECT,terminology_express_write, , , , , , , 
234,1000004,2006760,3000051,Arithmetic Part I,arithmetic_terms_digtq5_i1,2,CORRECT,terminology_express_write, , , , , , , 
235,1000006,2017114,3000066,Arithmetic Part I,arithmetic_terms_digtq1_i1,1,INCORRECT,terminology_digits_digits, , , , , , , 
236,1000006,2003195,3000066,Arithmetic Part I,arithmetic_terms_digtq1_i1,2,INCORRECT,terminology_digits_digits, , , , , , , 
237,1000006,2016182,3000066,Arithmetic Part I,arithmetic_terms_digtq1_i1,3,CORRECT,terminology_digits_digits, , , , , , , 
238,1000006,2008088,3000066,Arithmetic Part I,arithmetic_terms_digtq2_i1,1,INCORRECT,terminology_digits_integers, , , , , , , 
239,1000006,2005635,3000066,Arithmetic Part I,arithmetic_terms_digtq2_i1,2,CORRECT,terminology_digits_integers, , , , , , , 
240,1000006,2015955,3000066,Arithmetic Part I,arithmetic_terms_digtq3_i1,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
241,1000006,2008831,3000066,Arithmetic Part I,arithmetic_terms_digtq3_i1,2,INCORRECT,terminology_express_identify_place_value, , , , , , , 
242,1000006,2010890,3000066,Arithmetic Part I,arithmetic_terms_digtq3_i1,3,INCORRECT,terminology_express_identify_place_value, , , , , , , 
243,1000006,2002080,3000066,Arithmetic Part I,arithmetic_terms_digtq3_i1,4,CORRECT,terminology_express_identify_place_value, , , , , , , 
244,1000006,2017778,3000066,Arithmetic Part I,arithmetic_terms_digtq4_i1,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
245,1000006,2011609,3000066,Arithmetic Part I,arithmetic_terms_digtq4_i1,2,CORRECT,terminology_express_identify_place_value, , , , , , , 
246,1000006,2019652,3000066,Arithmetic Part I,arithmetic_terms_digtq5_i1,1,CORRECT,terminology_express_write, , , , , , , 
247,1000006,2014161,3000066,Arithmetic Part I,PSC_state_problem_incomeq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
248,1000006,2011140,3000066,Arithmetic Part I,PSC_strategies_incomeq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
249,1000006,2020226,3000077,Arithmetic Part I,PSC_evaluate_incomeq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
250,1000006,2019807,3000077,Arithmetic Part I,PSC_evaluate_incomeq1_A,2,CORRECT,problem_solve_evaluate, , , , , , , 
251,1000006,2019471,3000092,Arithmetic Part II,PSC_state_problem_rusty2q1_i1,1,INCORRECT,problem_solve_problem, , , , , , , 
252,1000006,2019480,3000092,Arithmetic Part II,PSC_state_problem_rusty2q1_i1,2,CORRECT,problem_solve_problem, , , , , , , 
253,1000006,2000860,3000092,Arithmetic Part II,PSC_state_problem_rusty2q1_i1,3,CORRECT,problem_solve_problem, , , , , , , 
254,1000006,2002101,3000092,Arithmetic Part II,PSC_strategies_rusty2q1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
255,1000006,2003941,3000092,Arithmetic Part II,PSC_strategies_rusty2q1_A,2,CORRECT,problem_solve_strategies, , , , , , , 
256,1000006,2002373,3000092,Arithmetic Part II,PSC_evaluate_rusty2q1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
257,1000006,2005366,3000126,Measuring Systems,measurement_length_lbdq1_i1,1,CORRECT,measurements_tools_distance, , , , , , , 
258,1000006,2003358,3000126,Measuring Systems,measurement_length_lbdq2_i1,1,CORRECT,measurements_identify_un_distance, , , , , , , 
259,1000006,2010705,3000126,Measuring Systems,measurement_weight_lbdq1_i1,1,CORRECT,measurements_tools_weight, , , , , , , 
260,1000006,2014496,3000126,Measuring Systems,measurement_weight_lbdq2_i1,1,CORRECT,measurements_identify_un_weight, , , , , , , 
261,1000006,2019951,3000126,Measuring Systems,measurement_temp_lbdq1_i1,1,CORRECT,measurements_tools_temperature, , , , , , , 
262,1000006,2011910,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_clock,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
263,1000006,2015546,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_hrs,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
264,1000006,2009312,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_thermo,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
265,1000006,2003619,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_Faren,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
266,1000006,2003623,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_scale,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
267,1000006,2008196,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_pounds,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
268,1000006,2012872,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_yard_stick,1,CORRECT,measurements_identify_un_distance,measurements_identify_un_temperature,measurements_identify_un_time,measurements_identify_un_weight,measurements_tools_distance,measurements_tools_temperature,measurements_tools_time,measurements_tools_weight
269,1000006,2019924,3000126,Measuring Systems,dynadrop_assessment_tools_unitsq1_feet,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
270,1000006,2004758,3000126,Measuring Systems,measurement_area_lbd2q1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
271,1000006,2014055,3000126,Measuring Systems,measurement_perimeter_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
272,1000006,2018628,3000126,Measuring Systems,measurement_perimeter_lbdq2_i1,1,INCORRECT,measurements_area_perimeter, , , , , , , 
273,1000006,2005919,3000126,Measuring Systems,measurement_area_digtq1_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
274,1000006,2008489,3000126,Measuring Systems,measurement_area_digtq3_i1,1,CORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
275,1000006,2005600,3000126,Measuring Systems,measurement_volume_digtq1_i1,1,CORRECT,measurements_volume_units, , , , , , , 
276,1000006,2014314,3000126,Measuring Systems,measurement_volume_digtq2_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
277,1000006,2011010,3000126,Measuring Systems,measurement_volume_digtq3_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
278,1000006,2010828,3000126,Measuring Systems,EXP_measurements_areaq1_i1,1,INCORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
279,1000006,2016730,3000126,Measuring Systems,EXP_measurements_areaq2_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
280,1000006,2011307,3000126,Measuring Systems,EXP_measurements_areaq3_i1,1,INCORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
281,1000006,2019267,3000126,Measuring Systems,EXP_measurements_areaq4_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
282,1000006,2001672,3000126,Measuring Systems,EXP_measurements_volumeq1_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
283,1000006,2007084,3000126,Measuring Systems,EXP_measurements_volumeq2_i1,1,INCORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
284,1000006,2018468,3000126,Measuring Systems,EXP_measurements_volumeq3_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
285,1000006,2010726,3000126,Measuring Systems,english_conversion_lbdq1_i1,1,CORRECT,measurements_english_conv_units, , , , , , , 
286,1000006,2000540,3000126,Measuring Systems,measurement_conv_english_lbdq1_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
287,1000006,2003287,3000126,Measuring Systems,measurement_english_conv_digtq1_i1,1,INCORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
288,1000006,2006447,3000126,Measuring Systems,measurement_english_conv_digtq2_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
289,1000006,2019673,3000126,Measuring Systems,measurement_english_conv_digtq3_i1,1,INCORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
290,1000006,2003422,3000126,Measuring Systems,dynadrop_assessment_metricq1_liter,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
291,1000006,2003767,3000126,Measuring Systems,dynadrop_assessment_metricq1_volume1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
292,1000006,2018192,3000126,Measuring Systems,dynadrop_assessment_metricq1_meter2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
293,1000006,2001805,3000126,Measuring Systems,dynadrop_assessment_metricq1_volume2,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
294,1000006,2018482,3000126,Measuring Systems,dynadrop_assessment_metricq1_distance1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
295,1000006,2015515,3000126,Measuring Systems,dynadrop_assessment_metricq1_tenth2,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
296,1000006,2014989,3000126,Measuring Systems,dynadrop_assessment_metricq1_gram1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
297,1000006,2012604,3000126,Measuring Systems,dynadrop_assessment_metricq1_tenth1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
298,1000006,2015996,3000126,Measuring Systems,dynadrop_assessment_metricq1_gram2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
299,1000006,2017870,3000126,Measuring Systems,dynadrop_assessment_metricq1_ths1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
300,1000006,2004443,3000126,Measuring Systems,dynadrop_assessment_metricq1_second,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
301,1000006,2004188,3000126,Measuring Systems,dynadrop_assessment_metricq1_time,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
302,1000006,2019855,3000126,Measuring Systems,dynadrop_assessment_metricq1_hths1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
303,1000006,2015660,3000126,Measuring Systems,dynadrop_assessment_metricq1_ths2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
304,1000006,2002676,3000126,Measuring Systems,dynadrop_assessment_metricq1_tenth2,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
305,1000006,2001545,3000126,Measuring Systems,dynadrop_assessment_metricq1_meter1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
306,1000006,2018987,3000126,Measuring Systems,dynadrop_assessment_metricq1_m3,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
307,1000006,2005438,3000126,Measuring Systems,dynadrop_assessment_metricq1_distance2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
